x,y,z,A,B,C,button,T,delta_ms
-20.2261,7.0454,-707.68,-0.16484,-1.39258,-0.173762,0,1755508676011,8
-20.2378,7.04402,-707.797,-0.164734,-1.39261,-0.17362,0,1755508676019,8
-20.2894,7.10056,-708.053,-0.16317,-1.39264,-0.172088,0,1755508676027,8
-20.3091,7.10286,-708.169,-0.163407,-1.39264,-0.172294,0,1755508676035,8
-20.2819,7.13269,-708.349,-0.161903,-1.39253,-0.170779,0,1755508676043,8
-20.3015,7.13088,-708.485,-0.161851,-1.39253,-0.170777,0,1755508676051,8
-20.3292,7.13553,-708.614,-0.162075,-1.39252,-0.170965,0,1755508676059,8
-20.3331,7.14268,-708.732,-0.160491,-1.39246,-0.169399,0,1755508676067,8
-20.3575,7.14435,-708.867,-0.160027,-1.39247,-0.168979,0,1755508676075,8
-20.39,7.14923,-709.073,-0.158859,-1.39243,-0.16787,0,1755508676083,8
-20.4134,7.14915,-709.221,-0.158952,-1.39243,-0.167955,0,1755508676091,8
-20.4362,7.15378,-709.378,-0.158472,-1.39242,-0.167517,0,1755508676099,8
-20.2405,7.04075,-708.569,-0.160632,-1.39241,-0.169579,0,1755508676107,8
-20.2444,7.04645,-708.705,-0.160692,-1.39244,-0.169635,0,1755508676115,8
-20.2031,7.04152,-708.295,-0.161523,-1.3925,-0.170491,0,1755508676123,8
-20.1977,7.02996,-708.405,-0.16158,-1.39249,-0.170494,0,1755508676131,8
-20.2011,7.03478,-708.523,-0.161569,-1.39243,-0.170474,0,1755508676139,8
-20.1837,6.99751,-708.048,-0.161729,-1.39248,-0.170572,0,1755508676147,8
-20.188,6.99235,-708.147,-0.161615,-1.3925,-0.170456,0,1755508676155,8
-20.2404,7.01762,-707.806,-0.162754,-1.3925,-0.171587,0,1755508676163,8
-20.246,7.00561,-707.89,-0.162663,-1.39245,-0.171434,0,1755508676171,8
-20.2664,7.00304,-707.984,-0.162381,-1.39247,-0.171164,0,1755508676179,8
-20.2857,7.0375,-707.668,-0.162586,-1.39247,-0.17134,0,1755508676187,8
-20.3106,7.0355,-707.758,-0.162271,-1.39245,-0.171045,0,1755508676195,8
-20.3451,7.1379,-707.849,-0.16114,-1.39237,-0.169915,0,1755508676203,8
-20.3732,7.13181,-707.959,-0.161243,-1.39243,-0.169993,0,1755508676211,8
-20.408,7.14546,-708.061,-0.161235,-1.39244,-0.170032,0,1755508676219,8
-20.2751,7.06642,-707.617,-0.162153,-1.39236,-0.170868,0,1755508676227,8
-20.2966,7.06631,-707.713,-0.162394,-1.3924,-0.171145,0,1755508676235,8
-20.2735,7.08108,-707.993,-0.161114,-1.39234,-0.169952,0,1755508676243,8
-20.2806,7.08216,-708.093,-0.161155,-1.39233,-0.169986,0,1755508676251,8
-20.2897,7.09402,-708.193,-0.160745,-1.39242,-0.169506,0,1755508676259,8
-20.342,7.15432,-708.339,-0.159494,-1.39235,-0.168238,0,1755508676267,8
-20.3586,7.17428,-708.458,-0.15911,-1.39235,-0.167897,0,1755508676275,8
-20.3836,7.2007,-708.567,-0.159358,-1.3923,-0.168194,0,1755508676283,8
-20.2534,7.10656,-708.066,-0.161175,-1.39233,-0.16995,0,1755508676291,8
-20.2631,7.11596,-708.161,-0.161144,-1.39228,-0.16992,0,1755508676299,8
-20.1651,7.18185,-706.988,-0.162182,-1.39257,-0.171063,0,1755508676307,8
-20.1745,7.1895,-707.057,-0.162227,-1.3926,-0.171093,0,1755508676315,8
-20.2407,7.16512,-707.319,-0.161147,-1.39263,-0.169938,0,1755508676323,8
-20.2599,7.15587,-707.404,-0.16086,-1.39265,-0.169659,0,1755508676331,8
-20.2826,7.15733,-707.481,-0.160631,-1.39257,-0.169389,0,1755508676339,8
-20.3025,7.12881,-707.835,-0.159428,-1.39257,-0.168184,0,1755508676347,8
-20.3351,7.1249,-707.95,-0.159272,-1.39259,-0.168048,0,1755508676355,8
-20.3477,7.12514,-708.174,-0.158278,-1.39263,-0.167063,0,1755508676363,8
-20.3726,7.1238,-708.281,-0.157989,-1.39258,-0.166759,0,1755508676371,8
-20.4022,7.13472,-708.39,-0.157962,-1.39257,-0.166671,0,1755508676379,8
-20.321,7.05409,-708.027,-0.159963,-1.39258,-0.168638,0,1755508676387,8
-20.3399,7.05724,-708.134,-0.159649,-1.39261,-0.168374,0,1755508676395,8
-20.3011,6.98081,-707.568,-0.161341,-1.39269,-0.170076,0,1755508676403,8
-20.307,6.9774,-707.657,-0.161083,-1.39268,-0.169845,0,1755508676411,8
-20.3162,6.97823,-707.745,-0.161271,-1.39265,-0.17002,0,1755508676419,8
-20.3228,7.09749,-707.964,-0.15998,-1.39262,-0.168807,0,1755508676427,8
-20.342,7.1045,-708.076,-0.159731,-1.39268,-0.168544,0,1755508676435,8
-20.2311,7.05878,-707.626,-0.161193,-1.39268,-0.169937,0,1755508676443,8
-20.2373,7.05353,-707.706,-0.161314,-1.39264,-0.170085,0,1755508676451,8
-20.2468,7.06078,-707.789,-0.161001,-1.39265,-0.169752,0,1755508676459,8
-20.2156,7.06828,-707.468,-0.161699,-1.39262,-0.170465,0,1755508676467,8
-20.2321,7.0719,-707.544,-0.1616,-1.39262,-0.170319,0,1755508676475,8
-20.3089,7.12135,-707.807,-0.160364,-1.3926,-0.169102,0,1755508676483,8
-20.3276,7.11072,-707.896,-0.160017,-1.39265,-0.168785,0,1755508676491,8
-20.3529,7.116,-707.98,-0.160454,-1.39263,-0.169155,0,1755508676499,8
-20.4093,7.20064,-708.299,-0.159427,-1.39264,-0.168092,0,1755508676507,8
-20.4349,7.20868,-708.411,-0.159253,-1.39265,-0.16793,0,1755508676515,8
-20.3473,7.1564,-708.506,-0.158303,-1.39255,-0.167119,0,1755508676523,8
-20.3594,7.16547,-708.626,-0.158524,-1.39252,-0.167262,0,1755508676531,8
-20.3698,7.17105,-708.743,-0.158464,-1.39255,-0.167219,0,1755508676539,8
-20.3102,7.16785,-708.786,-0.156964,-1.39255,-0.165795,0,1755508676547,8
-20.3191,7.18313,-708.911,-0.156906,-1.39245,-0.165766,0,1755508676555,8
-20.2406,7.0526,-708.367,-0.158788,-1.39251,-0.167636,0,1755508676563,8
-20.2454,7.04856,-708.468,-0.159093,-1.39255,-0.167915,0,1755508676571,8
-20.2479,7.04598,-708.571,-0.159226,-1.39247,-0.168102,0,1755508676579,8
-20.2545,6.96282,-707.939,-0.160375,-1.39268,-0.169181,0,1755508676587,8
-20.2697,6.9507,-708.025,-0.160745,-1.39263,-0.169567,0,1755508676595,8
-20.2433,7.00743,-707.674,-0.161559,-1.39272,-0.170308,0,1755508676603,8
-20.256,6.99431,-707.758,-0.161358,-1.39271,-0.170124,0,1755508676611,8
-20.2753,6.97641,-707.841,-0.161444,-1.39266,-0.170231,0,1755508676619,8
-20.2789,7.02304,-707.491,-0.162522,-1.39267,-0.171303,0,1755508676627,8
-20.3055,7.01413,-707.574,-0.162348,-1.39271,-0.171047,0,1755508676635,8
-20.2703,7.01877,-707.358,-0.162761,-1.39268,-0.171476,0,1755508676643,8
-20.2851,7.01413,-707.437,-0.162579,-1.39269,-0.171267,0,1755508676651,8
-20.3014,7.00968,-707.504,-0.162551,-1.39266,-0.17121,0,1755508676659,8
-20.3384,7.08524,-707.752,-0.161275,-1.39261,-0.169928,0,1755508676667,8
-20.3577,7.09436,-707.838,-0.161309,-1.3926,-0.170004,0,1755508676675,8
-20.3532,7.14412,-708.179,-0.160197,-1.39252,-0.168917,0,1755508676683,8
-20.364,7.15126,-708.286,-0.160254,-1.39251,-0.168943,0,1755508676691,8
-20.3775,7.16164,-708.389,-0.160234,-1.39253,-0.168914,0,1755508676699,8
-20.3229,7.14484,-708.647,-0.15967,-1.39251,-0.168409,0,1755508676707,8
-20.3261,7.16314,-708.768,-0.159478,-1.39246,-0.168202,0,1755508676715,8
-20.1338,7.1928,-707.473,-0.161034,-1.39276,-0.170114,0,1755508676723,8
-20.1243,7.20003,-707.544,-0.161492,-1.39275,-0.170488,0,1755508676731,8
-20.2145,7.14489,-707.643,-0.16004,-1.39272,-0.169049,0,1755508676739,8
-20.2137,7.13721,-707.722,-0.16004,-1.39264,-0.16903,0,1755508676747,8
-20.2279,7.13134,-707.801,-0.159775,-1.3927,-0.168807,0,1755508676755,8
-20.2105,7.06035,-707.51,-0.161112,-1.39262,-0.170089,0,1755508676763,8
-20.2207,7.04253,-707.577,-0.160775,-1.39265,-0.169758,0,1755508676771,8
-20.2346,7.03205,-707.651,-0.160953,-1.39266,-0.169953,0,1755508676779,8
-20.3228,7.07505,-707.929,-0.159403,-1.39273,-0.168438,0,1755508676787,8
-20.3452,7.07001,-708.015,-0.15936,-1.39265,-0.168411,0,1755508676795,8
-20.2649,7.07329,-707.717,-0.160434,-1.39261,-0.169404,0,1755508676803,8
-20.2761,7.06955,-707.803,-0.160462,-1.39263,-0.169395,0,1755508676811,8
-20.2893,7.0799,-707.897,-0.160569,-1.3926,-0.169515,0,1755508676819,8
-20.1964,7.0291,-707.586,-0.161264,-1.39261,-0.170265,0,1755508676827,8
-20.195,7.03751,-707.667,-0.160992,-1.39263,-0.169994,0,1755508676835,8
-20.2024,7.1349,-707.681,-0.159865,-1.39261,-0.168871,0,1755508676843,8
-20.2024,7.13276,-707.768,-0.160041,-1.39258,-0.16902,0,1755508676851,8
-20.2016,7.14162,-707.852,-0.159888,-1.39253,-0.168834,0,1755508676859,8
-20.287,7.17708,-708.135,-0.159266,-1.39259,-0.168229,0,1755508676867,8
-20.2911,7.18164,-708.23,-0.158929,-1.39259,-0.167872,0,1755508676875,8
-20.3096,7.2064,-708.326,-0.158731,-1.39259,-0.167741,0,1755508676883,8
-20.3205,7.2098,-708.418,-0.158692,-1.39253,-0.167687,0,1755508676891,8
-20.3427,7.22705,-708.525,-0.158673,-1.39253,-0.167629,0,1755508676899,8
-20.2437,7.04296,-707.892,-0.160231,-1.39267,-0.169212,0,1755508676907,8
-20.2624,7.04287,-707.985,-0.160056,-1.39258,-0.168992,0,1755508676915,8
-20.2581,7.03946,-707.652,-0.161196,-1.39258,-0.170127,0,1755508676923,8
-20.263,7.0159,-707.738,-0.161248,-1.39267,-0.170134,0,1755508676931,8
-20.2839,7.01935,-707.822,-0.161285,-1.39263,-0.170204,0,1755508676939,8
-20.2809,7.03435,-707.568,-0.161742,-1.39262,-0.170598,0,1755508676947,8
-20.2983,7.02396,-707.647,-0.161965,-1.39263,-0.17077,0,1755508676955,8
-20.2512,7.04524,-707.482,-0.162651,-1.3926,-0.171477,0,1755508676963,8
-20.2529,7.03936,-707.544,-0.16269,-1.39262,-0.171457,0,1755508676971,8
-20.2418,7.0538,-707.826,-0.162326,-1.39264,-0.171073,0,1755508676979,8
-20.2835,7.12064,-707.811,-0.161472,-1.39265,-0.170251,0,1755508676987,8
-20.2925,7.13237,-707.895,-0.161563,-1.39265,-0.170357,0,1755508676995,8
-20.3225,7.1607,-708.077,-0.16099,-1.3926,-0.169756,0,1755508677003,8
-20.3254,7.17102,-708.169,-0.160812,-1.39261,-0.169524,0,1755508677011,8
-20.338,7.19669,-708.273,-0.160879,-1.39254,-0.169581,0,1755508677019,8
-20.2665,7.16479,-708.471,-0.15967,-1.39256,-0.168468,0,1755508677027,8
-20.2769,7.17231,-708.585,-0.159876,-1.39253,-0.16869,0,1755508677035,8
-20.3142,7.25186,-708.876,-0.158797,-1.39255,-0.167599,0,1755508677043,8
-20.3237,7.26426,-708.993,-0.158691,-1.39256,-0.167529,0,1755508677051,8
-20.3421,7.26798,-709.111,-0.158849,-1.39259,-0.167623,0,1755508677059,8
-20.2215,7.07675,-708.22,-0.160732,-1.39253,-0.169552,0,1755508677067,8
-20.2321,7.06194,-708.311,-0.160944,-1.39252,-0.16978,0,1755508677075,8
-20.2684,7.06591,-708.039,-0.161665,-1.39251,-0.170501,0,1755508677083,8
-20.2796,6.99361,-708.12,-0.162184,-1.39258,-0.170979,0,1755508677091,8
-20.2773,6.88986,-708.185,-0.161781,-1.39255,-0.170416,0,1755508677099,8
-20.2908,6.60615,-708.068,-0.162588,-1.39265,-0.171276,0,1755508677107,8
-20.2595,6.23546,-707.989,-0.165505,-1.39285,-0.174403,0,1755508677115,8
-20.0046,6.00507,-706.906,-0.163905,-1.39189,-0.173076,0,1755508677123,8
-19.7857,5.65697,-706.12,-0.16395,-1.39135,-0.172434,0,1755508677131,8
-19.6056,5.26155,-705.364,-0.162937,-1.39094,-0.171008,0,1755508677139,8
-19.532,4.72814,-704.356,-0.164483,-1.39055,-0.172739,0,1755508677147,8
-19.4345,4.05405,-703.196,-0.164429,-1.39019,-0.173341,0,1755508677155,8
-19.2569,3.28509,-701.396,-0.163316,-1.39005,-0.171961,0,1755508677163,8
-18.9714,2.32296,-699.789,-0.16454,-1.38977,-0.173284,0,1755508677171,8
