x,y,z,A,B,C,button,T,delta_ms
-11.0844,-152.141,-652.587,-0.0589409,-1.39961,-0.0768292,0,1755509218048,8
-11.0691,-152.139,-652.617,-0.0590818,-1.39956,-0.0770104,0,1755509218056,8
-11.1465,-152.073,-652.514,-0.0590953,-1.39959,-0.0770555,0,1755509218064,8
-11.1457,-152.077,-652.543,-0.0594501,-1.39959,-0.0773792,0,1755509218072,8
-11.1606,-152.131,-652.369,-0.0594273,-1.39972,-0.0775156,0,1755509218080,8
-11.1667,-152.136,-652.375,-0.0596093,-1.39967,-0.0776702,0,1755509218088,8
-11.1676,-152.152,-652.375,-0.0594243,-1.3997,-0.0774695,0,1755509218096,8
-11.129,-152.153,-652.547,-0.0594554,-1.39963,-0.0774616,0,1755509218104,8
-11.1279,-152.162,-652.565,-0.0588511,-1.39964,-0.0768452,0,1755509218112,8
-11.1357,-152.118,-652.51,-0.0582471,-1.39962,-0.0763051,0,1755509218120,8
-11.1347,-152.127,-652.526,-0.0583955,-1.39963,-0.0764304,0,1755509218128,8
-11.1283,-152.133,-652.552,-0.0580917,-1.39968,-0.0761035,0,1755509218136,8
-11.1393,-152.165,-652.657,-0.0583503,-1.39961,-0.0762372,0,1755509218144,8
-11.1324,-152.165,-652.698,-0.0585807,-1.39958,-0.0764454,0,1755509218152,8
-11.1552,-152.167,-652.893,-0.0572051,-1.39966,-0.0751728,0,1755509218160,8
-11.1609,-152.144,-652.93,-0.0575157,-1.39963,-0.0754235,0,1755509218168,8
-11.16,-152.124,-652.973,-0.0579497,-1.39959,-0.0757916,0,1755509218176,8
-11.117,-152.121,-653.127,-0.0581184,-1.39946,-0.0757738,0,1755509218184,8
-11.1042,-152.105,-653.167,-0.0580236,-1.39944,-0.0757236,0,1755509218192,8
-11.0832,-152.279,-653.237,-0.0583185,-1.39944,-0.0760869,0,1755509218200,8
-11.0722,-152.293,-653.274,-0.0583158,-1.39956,-0.0760669,0,1755509218208,8
-11.0593,-152.299,-653.317,-0.0585322,-1.39949,-0.0762896,0,1755509218216,8
-11.0956,-152.219,-653.149,-0.0577785,-1.39946,-0.07559,0,1755509218224,8
-11.0997,-152.234,-653.191,-0.058026,-1.39946,-0.0759073,0,1755509218232,8
-11.1577,-152.304,-652.95,-0.0581987,-1.39964,-0.076158,0,1755509218240,8
-11.1659,-152.321,-652.985,-0.0580484,-1.39957,-0.075895,0,1755509218248,8
-11.183,-152.342,-653.031,-0.0583127,-1.39961,-0.0762416,0,1755509218256,8
-11.1558,-152.212,-652.853,-0.0575566,-1.39954,-0.0754025,0,1755509218264,8
-11.1651,-152.218,-652.887,-0.0577034,-1.39954,-0.0755563,0,1755509218272,8
